X Y Z
8.830698e+05 -5.772805e+06 3.501053e+06
8.881259e+05 -5.769288e+06 3.505572e+06
8.931809e+05 -5.765764e+06 3.510087e+06
8.982350e+05 -5.762231e+06 3.514597e+06
9.032880e+05 -5.758691e+06 3.519102e+06
9.083400e+05 -5.755144e+06 3.523603e+06
9.133909e+05 -5.751589e+06 3.528100e+06
9.184407e+05 -5.748026e+06 3.532592e+06
9.234896e+05 -5.744455e+06 3.537080e+06
9.285373e+05 -5.740877e+06 3.541563e+06
9.335840e+05 -5.737291e+06 3.546042e+06
9.386296e+05 -5.733698e+06 3.550516e+06
9.436741e+05 -5.730097e+06 3.554986e+06
9.487175e+05 -5.726488e+06 3.559451e+06
9.537599e+05 -5.722872e+06 3.563912e+06
9.588011e+05 -5.719248e+06 3.568368e+06
9.638412e+05 -5.715617e+06 3.572820e+06
9.688803e+05 -5.711978e+06 3.577267e+06
9.739182e+05 -5.708331e+06 3.581710e+06
9.789550e+05 -5.704677e+06 3.586148e+06
9.839906e+05 -5.701015e+06 3.590581e+06
9.890251e+05 -5.697346e+06 3.595010e+06
9.940585e+05 -5.693669e+06 3.599435e+06
9.990907e+05 -5.689984e+06 3.603854e+06
1.004122e+06 -5.686292e+06 3.608270e+06
1.009152e+06 -5.682593e+06 3.612680e+06
1.014180e+06 -5.678885e+06 3.617086e+06
1.019208e+06 -5.675171e+06 3.621488e+06
1.024234e+06 -5.671448e+06 3.625885e+06
1.029260e+06 -5.667718e+06 3.630277e+06
1.034284e+06 -5.663981e+06 3.634665e+06
1.039306e+06 -5.660236e+06 3.639048e+06
1.044328e+06 -5.656483e+06 3.643426e+06
1.049348e+06 -5.652723e+06 3.647800e+06
1.054368e+06 -5.648956e+06 3.652169e+06
1.059386e+06 -5.645181e+06 3.656534e+06
1.064402e+06 -5.641398e+06 3.660894e+06
1.069418e+06 -5.637608e+06 3.665249e+06
1.074432e+06 -5.633810e+06 3.669600e+06
1.079445e+06 -5.630005e+06 3.673946e+06
1.084457e+06 -5.626193e+06 3.678287e+06
1.089468e+06 -5.622372e+06 3.682624e+06
1.094477e+06 -5.618545e+06 3.686956e+06
1.099485e+06 -5.614710e+06 3.691283e+06
1.104491e+06 -5.610867e+06 3.695606e+06
1.109497e+06 -5.607017e+06 3.699924e+06
1.114501e+06 -5.603159e+06 3.704237e+06
1.119504e+06 -5.599294e+06 3.708545e+06
1.124505e+06 -5.595422e+06 3.712849e+06
1.129506e+06 -5.591542e+06 3.717148e+06
1.134505e+06 -5.587654e+06 3.721443e+06
1.139502e+06 -5.583760e+06 3.725732e+06
1.144498e+06 -5.579857e+06 3.730017e+06
1.149493e+06 -5.575948e+06 3.734298e+06
1.154487e+06 -5.572030e+06 3.738573e+06
1.159479e+06 -5.568106e+06 3.742844e+06
1.164470e+06 -5.564174e+06 3.747110e+06
1.169460e+06 -5.560234e+06 3.751371e+06
1.174448e+06 -5.556287e+06 3.755628e+06
1.179435e+06 -5.552333e+06 3.759880e+06
1.184420e+06 -5.548371e+06 3.764127e+06
1.189404e+06 -5.544402e+06 3.768369e+06
1.194387e+06 -5.540426e+06 3.772606e+06
1.199368e+06 -5.536442e+06 3.776839e+06
1.204348e+06 -5.532450e+06 3.781067e+06
1.209327e+06 -5.528452e+06 3.785290e+06
1.214304e+06 -5.524446e+06 3.789508e+06
1.219279e+06 -5.520432e+06 3.793722e+06
1.224254e+06 -5.516412e+06 3.797930e+06
1.229226e+06 -5.512384e+06 3.802134e+06
1.234198e+06 -5.508348e+06 3.806333e+06
1.239168e+06 -5.504305e+06 3.810528e+06
1.244136e+06 -5.500255e+06 3.814717e+06
1.249103e+06 -5.496198e+06 3.818901e+06
1.254069e+06 -5.492133e+06 3.823081e+06
1.259033e+06 -5.488061e+06 3.827256e+06
1.263995e+06 -5.483981e+06 3.831426e+06
1.268956e+06 -5.479894e+06 3.835591e+06
1.273916e+06 -5.475800e+06 3.839752e+06
1.278874e+06 -5.471699e+06 3.843907e+06
1.283831e+06 -5.467590e+06 3.848058e+06
1.288786e+06 -5.463474e+06 3.852203e+06
1.293739e+06 -5.459351e+06 3.856344e+06
1.298691e+06 -5.455220e+06 3.860480e+06
1.303642e+06 -5.451083e+06 3.864611e+06
1.308591e+06 -5.446938e+06 3.868737e+06
1.313538e+06 -5.442785e+06 3.872859e+06
1.318484e+06 -5.438626e+06 3.876975e+06
1.323429e+06 -5.434459e+06 3.881086e+06
1.328371e+06 -5.430285e+06 3.885193e+06
1.333313e+06 -5.426103e+06 3.889295e+06
1.338252e+06 -5.421915e+06 3.893391e+06
1.343190e+06 -5.417719e+06 3.897483e+06
1.348127e+06 -5.413516e+06 3.901570e+06
1.353062e+06 -5.409306e+06 3.905652e+06
1.357995e+06 -5.405089e+06 3.909729e+06
1.362927e+06 -5.400864e+06 3.913801e+06
1.367857e+06 -5.396632e+06 3.917868e+06
1.372785e+06 -5.392393e+06 3.921930e+06
1.377712e+06 -5.388147e+06 3.925987e+06
1.382637e+06 -5.383894e+06 3.930039e+06
1.387561e+06 -5.379634e+06 3.934086e+06
1.392483e+06 -5.375366e+06 3.938128e+06
1.397403e+06 -5.371091e+06 3.942166e+06
1.402322e+06 -5.366810e+06 3.946198e+06
1.407239e+06 -5.362521e+06 3.950225e+06
1.412154e+06 -5.358224e+06 3.954247e+06
1.417068e+06 -5.353921e+06 3.958264e+06
1.421980e+06 -5.349611e+06 3.962277e+06
1.426890e+06 -5.345293e+06 3.966284e+06
1.431798e+06 -5.340969e+06 3.970286e+06
1.436705e+06 -5.336637e+06 3.974283e+06
1.441610e+06 -5.332298e+06 3.978275e+06
1.446514e+06 -5.327953e+06 3.982262e+06
1.451415e+06 -5.323600e+06 3.986244e+06
1.456315e+06 -5.319240e+06 3.990221e+06
1.461214e+06 -5.314873e+06 3.994193e+06
1.466110e+06 -5.310499e+06 3.998160e+06
1.471005e+06 -5.306118e+06 4.002122e+06
1.475898e+06 -5.301730e+06 4.006079e+06
1.480789e+06 -5.297335e+06 4.010031e+06
1.485678e+06 -5.292932e+06 4.013977e+06
1.490566e+06 -5.288523e+06 4.017919e+06
1.495452e+06 -5.284107e+06 4.021855e+06
1.500336e+06 -5.279684e+06 4.025787e+06
1.505218e+06 -5.275254e+06 4.029713e+06
1.510099e+06 -5.270817e+06 4.033634e+06
1.514977e+06 -5.266373e+06 4.037551e+06
1.519854e+06 -5.261922e+06 4.041462e+06
1.524729e+06 -5.257464e+06 4.045367e+06
1.529602e+06 -5.252999e+06 4.049268e+06
1.534473e+06 -5.248527e+06 4.053164e+06
1.539343e+06 -5.244048e+06 4.057055e+06
1.544210e+06 -5.239563e+06 4.060940e+06
1.549076e+06 -5.235070e+06 4.064820e+06
1.553940e+06 -5.230571e+06 4.068695e+06
1.558802e+06 -5.226064e+06 4.072566e+06
1.563662e+06 -5.221551e+06 4.076430e+06
1.568520e+06 -5.217031e+06 4.080290e+06
1.573377e+06 -5.212504e+06 4.084145e+06
1.578231e+06 -5.207970e+06 4.087994e+06
1.583084e+06 -5.203430e+06 4.091838e+06
1.587934e+06 -5.198882e+06 4.095678e+06
1.592783e+06 -5.194328e+06 4.099511e+06
1.597630e+06 -5.189767e+06 4.103340e+06
1.602475e+06 -5.185199e+06 4.107164e+06
1.607317e+06 -5.180624e+06 4.110982e+06
1.612158e+06 -5.176042e+06 4.114795e+06
1.616997e+06 -5.171454e+06 4.118603e+06
1.621834e+06 -5.166859e+06 4.122406e+06
1.626669e+06 -5.162257e+06 4.126204e+06
1.631502e+06 -5.157648e+06 4.129996e+06
1.636333e+06 -5.153033e+06 4.133783e+06
1.641162e+06 -5.148411e+06 4.137565e+06
1.645989e+06 -5.143782e+06 4.141342e+06
1.650814e+06 -5.139146e+06 4.145113e+06
1.655637e+06 -5.134504e+06 4.148880e+06
1.660458e+06 -5.129855e+06 4.152641e+06
1.665277e+06 -5.125199e+06 4.156396e+06
1.670094e+06 -5.120537e+06 4.160147e+06
1.674909e+06 -5.115868e+06 4.163892e+06
1.679722e+06 -5.111193e+06 4.167632e+06
1.684533e+06 -5.106510e+06 4.171367e+06
1.689341e+06 -5.101821e+06 4.175097e+06
1.694148e+06 -5.097126e+06 4.178821e+06
1.698953e+06 -5.092424e+06 4.182540e+06
1.703755e+06 -5.087715e+06 4.186254e+06
1.708555e+06 -5.082999e+06 4.189962e+06
1.713354e+06 -5.078278e+06 4.193665e+06
1.718150e+06 -5.073549e+06 4.197363e+06
1.722944e+06 -5.068814e+06 4.201055e+06
1.727736e+06 -5.064072e+06 4.204743e+06
1.732525e+06 -5.059324e+06 4.208425e+06
1.737313e+06 -5.054569e+06 4.212101e+06
1.742098e+06 -5.049808e+06 4.215773e+06
1.746882e+06 -5.045040e+06 4.219439e+06
1.751663e+06 -5.040266e+06 4.223099e+06
1.756442e+06 -5.035486e+06 4.226755e+06
1.761218e+06 -5.030698e+06 4.230405e+06
1.765993e+06 -5.025905e+06 4.234050e+06
1.770765e+06 -5.021105e+06 4.237689e+06
1.775536e+06 -5.016298e+06 4.241323e+06
1.780304e+06 -5.011485e+06 4.244952e+06
1.785069e+06 -5.006666e+06 4.248575e+06
1.789833e+06 -5.001840e+06 4.252193e+06
1.794594e+06 -4.997008e+06 4.255806e+06
1.799353e+06 -4.992169e+06 4.259413e+06
1.804110e+06 -4.987324e+06 4.263015e+06
1.808865e+06 -4.982473e+06 4.266612e+06
1.813617e+06 -4.977615e+06 4.270203e+06
1.818367e+06 -4.972751e+06 4.273789e+06
1.823115e+06 -4.967881e+06 4.277369e+06
1.827860e+06 -4.963004e+06 4.280944e+06
1.832603e+06 -4.958121e+06 4.284514e+06
1.837344e+06 -4.953232e+06 4.288078e+06
1.842083e+06 -4.948337e+06 4.291637e+06
1.846819e+06 -4.943435e+06 4.295191e+06
1.851553e+06 -4.938527e+06 4.298739e+06
1.856284e+06 -4.933613e+06 4.302281e+06
1.861013e+06 -4.928692e+06 4.305818e+06
1.865740e+06 -4.923765e+06 4.309350e+06
1.870465e+06 -4.918833e+06 4.312877e+06
1.875187e+06 -4.913893e+06 4.316398e+06
1.879907e+06 -4.908948e+06 4.319913e+06
1.884624e+06 -4.903997e+06 4.323423e+06
1.889339e+06 -4.899039e+06 4.326928e+06
1.894052e+06 -4.894076e+06 4.330427e+06
1.898762e+06 -4.889106e+06 4.333921e+06
1.903470e+06 -4.884130e+06 4.337409e+06
1.908175e+06 -4.879148e+06 4.340892e+06
1.912878e+06 -4.874160e+06 4.344370e+06
1.917578e+06 -4.869166e+06 4.347842e+06
1.922276e+06 -4.864166e+06 4.351308e+06
1.926972e+06 -4.859159e+06 4.354769e+06
1.931665e+06 -4.854147e+06 4.358225e+06
1.936356e+06 -4.849129e+06 4.361675e+06
1.941044e+06 -4.844105e+06 4.365120e+06
1.945730e+06 -4.839074e+06 4.368559e+06
1.950413e+06 -4.834038e+06 4.371992e+06
1.955093e+06 -4.828996e+06 4.375420e+06
1.959772e+06 -4.823948e+06 4.378843e+06
1.964447e+06 -4.818894e+06 4.382260e+06
1.969120e+06 -4.813834e+06 4.385672e+06
1.973791e+06 -4.808768e+06 4.389078e+06
1.978459e+06 -4.803696e+06 4.392479e+06
1.983124e+06 -4.798619e+06 4.395874e+06
1.987787e+06 -4.793535e+06 4.399263e+06
1.992447e+06 -4.788446e+06 4.402647e+06
1.997105e+06 -4.783351e+06 4.406026e+06
2.001760e+06 -4.778250e+06 4.409399e+06
2.006413e+06 -4.773143e+06 4.412767e+06
2.011063e+06 -4.768031e+06 4.416128e+06
2.015710e+06 -4.762912e+06 4.419485e+06
2.020355e+06 -4.757788e+06 4.422836e+06
2.024997e+06 -4.752659e+06 4.426181e+06
2.029636e+06 -4.747523e+06 4.429521e+06
2.034273e+06 -4.742382e+06 4.432855e+06
2.038907e+06 -4.737235e+06 4.436184e+06
2.043539e+06 -4.732083e+06 4.439507e+06
2.048168e+06 -4.726925e+06 4.442824e+06
2.052794e+06 -4.721761e+06 4.446136e+06
2.057417e+06 -4.716591e+06 4.449443e+06
2.062038e+06 -4.711416e+06 4.452743e+06
2.066656e+06 -4.706236e+06 4.456039e+06
2.071271e+06 -4.701050e+06 4.459328e+06
2.075884e+06 -4.695858e+06 4.462612e+06
2.080493e+06 -4.690661e+06 4.465891e+06
2.085100e+06 -4.685458e+06 4.469164e+06
2.089705e+06 -4.680250e+06 4.472431e+06
2.094306e+06 -4.675036e+06 4.475692e+06
2.098905e+06 -4.669816e+06 4.478948e+06
2.103501e+06 -4.664592e+06 4.482199e+06
2.108094e+06 -4.659362e+06 4.485444e+06
2.112685e+06 -4.654126e+06 4.488683e+06
2.117272e+06 -4.648885e+06 4.491917e+06
2.121857e+06 -4.643639e+06 4.495144e+06
2.126439e+06 -4.638387e+06 4.498367e+06
2.131018e+06 -4.633130e+06 4.501584e+06
2.135594e+06 -4.627867e+06 4.504795e+06
2.140167e+06 -4.622600e+06 4.508000e+06
2.144738e+06 -4.617327e+06 4.511200e+06
2.149306e+06 -4.612048e+06 4.514394e+06
2.153870e+06 -4.606765e+06 4.517582e+06
2.158432e+06 -4.601476e+06 4.520765e+06
2.162991e+06 -4.596182e+06 4.523943e+06
2.167547e+06 -4.590883e+06 4.527114e+06
2.172100e+06 -4.585578e+06 4.530280e+06
2.176651e+06 -4.580269e+06 4.533440e+06
2.181198e+06 -4.574954e+06 4.536595e+06
2.185742e+06 -4.569634e+06 4.539744e+06
2.190284e+06 -4.564309e+06 4.542887e+06
2.194822e+06 -4.558979e+06 4.546024e+06
2.199357e+06 -4.553644e+06 4.549156e+06
2.203890e+06 -4.548304e+06 4.552282e+06
2.208419e+06 -4.542958e+06 4.555403e+06
2.212946e+06 -4.537608e+06 4.558518e+06
2.217469e+06 -4.532253e+06 4.561627e+06
2.221989e+06 -4.526893e+06 4.564730e+06
2.226507e+06 -4.521527e+06 4.567828e+06
2.231021e+06 -4.516157e+06 4.570920e+06
2.235532e+06 -4.510782e+06 4.574006e+06
2.240041e+06 -4.505402e+06 4.577087e+06
2.244546e+06 -4.500017e+06 4.580161e+06
2.249048e+06 -4.494628e+06 4.583231e+06
2.253547e+06 -4.489233e+06 4.586294e+06
2.258042e+06 -4.483834e+06 4.589352e+06
2.262535e+06 -4.478429e+06 4.592404e+06
2.267025e+06 -4.473020e+06 4.595450e+06
2.271511e+06 -4.467607e+06 4.598490e+06
2.275994e+06 -4.462188e+06 4.601525e+06
2.280475e+06 -4.456765e+06 4.604554e+06
2.284952e+06 -4.451337e+06 4.607578e+06
2.289425e+06 -4.445905e+06 4.610595e+06
2.293896e+06 -4.440468e+06 4.613607e+06
2.298363e+06 -4.435026e+06 4.616613e+06
2.302828e+06 -4.429579e+06 4.619613e+06
2.307289e+06 -4.424128e+06 4.622608e+06
2.311746e+06 -4.418673e+06 4.625597e+06
2.316201e+06 -4.413213e+06 4.628580e+06
2.320652e+06 -4.407748e+06 4.631557e+06
2.325100e+06 -4.402279e+06 4.634529e+06
2.329545e+06 -4.396805e+06 4.637494e+06
2.333987e+06 -4.391326e+06 4.640454e+06
2.338425e+06 -4.385841e+06 4.643408e+06
2.342861e+06 -4.380351e+06 4.646355e+06
2.347293e+06 -4.374855e+06 4.649297e+06
2.351723e+06 -4.369353e+06 4.652233e+06
2.356149e+06 -4.363846e+06 4.655162e+06
2.360572e+06 -4.358334e+06 4.658086e+06
2.364992e+06 -4.352816e+06 4.661003e+06
2.369409e+06 -4.347292e+06 4.663915e+06
2.373823e+06 -4.341763e+06 4.666820e+06
2.378233e+06 -4.336229e+06 4.669720e+06
2.382641e+06 -4.330689e+06 4.672614e+06
2.387046e+06 -4.325143e+06 4.675501e+06
2.391447e+06 -4.319592e+06 4.678383e+06
2.395845e+06 -4.314036e+06 4.681258e+06
2.400240e+06 -4.308474e+06 4.684127e+06
2.404632e+06 -4.302906e+06 4.686991e+06
2.409021e+06 -4.297333e+06 4.689848e+06
2.413407e+06 -4.291755e+06 4.692700e+06
2.417789e+06 -4.286171e+06 4.695545e+06
2.422169e+06 -4.280582e+06 4.698384e+06
2.426545e+06 -4.274988e+06 4.701217e+06
2.430918e+06 -4.269388e+06 4.704045e+06
2.435288e+06 -4.263782e+06 4.706866e+06
2.439655e+06 -4.258172e+06 4.709681e+06
2.444018e+06 -4.252555e+06 4.712490e+06
2.448379e+06 -4.246934e+06 4.715293e+06
2.452736e+06 -4.241307e+06 4.718090e+06
2.457090e+06 -4.235674e+06 4.720881e+06
2.461441e+06 -4.230037e+06 4.723666e+06
2.465789e+06 -4.224394e+06 4.726445e+06
2.470133e+06 -4.218745e+06 4.729218e+06
2.474475e+06 -4.213092e+06 4.731985e+06
2.478813e+06 -4.207432e+06 4.734746e+06
2.483148e+06 -4.201768e+06 4.737501e+06
2.487480e+06 -4.196098e+06 4.740249e+06
2.491809e+06 -4.190423e+06 4.742992e+06
2.496134e+06 -4.184743e+06 4.745729e+06
2.500456e+06 -4.179057e+06 4.748459e+06
2.504775e+06 -4.173366e+06 4.751184e+06
2.509091e+06 -4.167670e+06 4.753902e+06
2.513403e+06 -4.161968e+06 4.756614e+06
2.517713e+06 -4.156261e+06 4.759321e+06
2.522019e+06 -4.150549e+06 4.762021e+06
2.526322e+06 -4.144832e+06 4.764715e+06
2.530621e+06 -4.139109e+06 4.767404e+06
2.534918e+06 -4.133381e+06 4.770086e+06
2.539211e+06 -4.127648e+06 4.772762e+06
2.543501e+06 -4.121910e+06 4.775432e+06
2.547787e+06 -4.116166e+06 4.778096e+06
2.552071e+06 -4.110418e+06 4.780753e+06
2.556351e+06 -4.104664e+06 4.783405e+06
2.560628e+06 -4.098904e+06 4.786051e+06
2.564901e+06 -4.093140e+06 4.788690e+06
2.569172e+06 -4.087370e+06 4.791324e+06
2.573439e+06 -4.081596e+06 4.793951e+06
2.577703e+06 -4.075816e+06 4.796573e+06
2.581963e+06 -4.070031e+06 4.799188e+06
2.586220e+06 -4.064240e+06 4.801797e+06
2.590474e+06 -4.058445e+06 4.804400e+06
2.594725e+06 -4.052644e+06 4.806997e+06
2.598972e+06 -4.046838e+06 4.809588e+06
2.603216e+06 -4.041028e+06 4.812173e+06
2.607457e+06 -4.035212e+06 4.814752e+06
2.611694e+06 -4.029391e+06 4.817325e+06
2.615928e+06 -4.023564e+06 4.819891e+06
2.620159e+06 -4.017733e+06 4.822452e+06
2.624387e+06 -4.011897e+06 4.825006e+06
2.628611e+06 -4.006055e+06 4.827554e+06
2.632831e+06 -4.000209e+06 4.830097e+06
2.637049e+06 -3.994357e+06 4.832633e+06
2.641263e+06 -3.988500e+06 4.835162e+06
2.645474e+06 -3.982638e+06 4.837686e+06
2.649681e+06 -3.976772e+06 4.840204e+06
2.653885e+06 -3.970900e+06 4.842716e+06
2.658086e+06 -3.965023e+06 4.845221e+06
2.662283e+06 -3.959141e+06 4.847720e+06
2.666477e+06 -3.953254e+06 4.850214e+06
2.670668e+06 -3.947362e+06 4.852701e+06
2.674855e+06 -3.941465e+06 4.855182e+06
2.679039e+06 -3.935563e+06 4.857657e+06
2.683219e+06 -3.929656e+06 4.860125e+06
2.687396e+06 -3.923744e+06 4.862588e+06
2.691570e+06 -3.917827e+06 4.865045e+06
2.695740e+06 -3.911905e+06 4.867495e+06
2.699907e+06 -3.905978e+06 4.869939e+06
2.704070e+06 -3.900046e+06 4.872377e+06
2.708230e+06 -3.894109e+06 4.874809e+06
2.712387e+06 -3.888168e+06 4.877235e+06
2.716540e+06 -3.882221e+06 4.879654e+06
2.720690e+06 -3.876269e+06 4.882068e+06
2.724836e+06 -3.870313e+06 4.884475e+06
2.728979e+06 -3.864351e+06 4.886876e+06
2.733119e+06 -3.858385e+06 4.889271e+06
2.737255e+06 -3.852414e+06 4.891660e+06
2.741387e+06 -3.846438e+06 4.894043e+06
2.745516e+06 -3.840457e+06 4.896419e+06
2.749642e+06 -3.834471e+06 4.898790e+06
2.753764e+06 -3.828480e+06 4.901154e+06
2.757883e+06 -3.822484e+06 4.903512e+06
2.761998e+06 -3.816484e+06 4.905864e+06
2.766110e+06 -3.810479e+06 4.908209e+06
2.770218e+06 -3.804469e+06 4.910549e+06
2.774323e+06 -3.798454e+06 4.912882e+06
2.778424e+06 -3.792434e+06 4.915209e+06
2.782522e+06 -3.786409e+06 4.917530e+06
2.786616e+06 -3.780380e+06 4.919845e+06
2.790707e+06 -3.774346e+06 4.922154e+06
2.794794e+06 -3.768307e+06 4.924456e+06
2.798878e+06 -3.762263e+06 4.926752e+06
2.802958e+06 -3.756214e+06 4.929042e+06
2.807035e+06 -3.750161e+06 4.931326e+06
2.811108e+06 -3.744103e+06 4.933603e+06
2.815178e+06 -3.738040e+06 4.935875e+06
2.819244e+06 -3.731972e+06 4.938140e+06
2.823307e+06 -3.725900e+06 4.940399e+06
2.827366e+06 -3.719823e+06 4.942652e+06
2.831421e+06 -3.713741e+06 4.944898e+06
2.835473e+06 -3.707655e+06 4.947138e+06
2.839521e+06 -3.701563e+06 4.949372e+06
2.843566e+06 -3.695467e+06 4.951600e+06
2.847607e+06 -3.689367e+06 4.953822e+06
2.851645e+06 -3.683262e+06 4.956037e+06
2.855679e+06 -3.677152e+06 4.958247e+06
2.859710e+06 -3.671037e+06 4.960450e+06
2.863737e+06 -3.664918e+06 4.962646e+06
2.867760e+06 -3.658794e+06 4.964837e+06
2.871779e+06 -3.652665e+06 4.967021e+06
2.875796e+06 -3.646532e+06 4.969199e+06
2.879808e+06 -3.640394e+06 4.971371e+06
2.883817e+06 -3.634252e+06 4.973536e+06
2.887822e+06 -3.628104e+06 4.975695e+06
2.891824e+06 -3.621953e+06 4.977848e+06
2.895822e+06 -3.615796e+06 4.979995e+06
2.899816e+06 -3.609636e+06 4.982136e+06
2.903807e+06 -3.603470e+06 4.984270e+06
2.907794e+06 -3.597300e+06 4.986398e+06
2.911777e+06 -3.591125e+06 4.988519e+06
2.915757e+06 -3.584946e+06 4.990635e+06
2.919733e+06 -3.578762e+06 4.992744e+06
2.923705e+06 -3.572574e+06 4.994847e+06
2.927674e+06 -3.566381e+06 4.996943e+06
2.931639e+06 -3.560184e+06 4.999034e+06
2.935600e+06 -3.553982e+06 5.001118e+06
2.939558e+06 -3.547776e+06 5.003196e+06
2.943512e+06 -3.541565e+06 5.005267e+06
2.947462e+06 -3.535349e+06 5.007332e+06
2.951409e+06 -3.529129e+06 5.009391e+06
2.955352e+06 -3.522905e+06 5.011444e+06
2.959291e+06 -3.516676e+06 5.013490e+06
2.963226e+06 -3.510443e+06 5.015530e+06
2.967158e+06 -3.504205e+06 5.017564e+06
2.971086e+06 -3.497963e+06 5.019591e+06
2.975010e+06 -3.491716e+06 5.021612e+06
2.978931e+06 -3.485465e+06 5.023627e+06
2.982847e+06 -3.479209e+06 5.025635e+06
2.986760e+06 -3.472949e+06 5.027637e+06
2.990670e+06 -3.466685e+06 5.029633e+06
2.994575e+06 -3.460416e+06 5.031623e+06
2.998477e+06 -3.454143e+06 5.033606e+06
3.002375e+06 -3.447866e+06 5.035582e+06
3.006269e+06 -3.441584e+06 5.037553e+06
3.010160e+06 -3.435297e+06 5.039517e+06
3.014046e+06 -3.429007e+06 5.041475e+06
3.017929e+06 -3.422712e+06 5.043426e+06
3.021808e+06 -3.416412e+06 5.045372e+06
3.025684e+06 -3.410108e+06 5.047310e+06
3.029555e+06 -3.403800e+06 5.049243e+06
3.033423e+06 -3.397488e+06 5.051169e+06
3.037286e+06 -3.391171e+06 5.053089e+06
3.041147e+06 -3.384850e+06 5.055002e+06
3.045003e+06 -3.378525e+06 5.056909e+06
3.048855e+06 -3.372195e+06 5.058810e+06
3.052704e+06 -3.365861e+06 5.060704e+06
3.056548e+06 -3.359523e+06 5.062592e+06
3.060389e+06 -3.353181e+06 5.064474e+06
3.064226e+06 -3.346834e+06 5.066349e+06
3.068059e+06 -3.340483e+06 5.068218e+06
3.071889e+06 -3.334128e+06 5.070080e+06
3.075714e+06 -3.327769e+06 5.071936e+06
3.079536e+06 -3.321405e+06 5.073786e+06
3.083353e+06 -3.315037e+06 5.075629e+06
3.087167e+06 -3.308665e+06 5.077466e+06
3.090977e+06 -3.302289e+06 5.079297e+06
3.094783e+06 -3.295908e+06 5.081121e+06
3.098585e+06 -3.289523e+06 5.082938e+06
3.102383e+06 -3.283135e+06 5.084750e+06
3.106178e+06 -3.276741e+06 5.086555e+06
3.109968e+06 -3.270344e+06 5.088353e+06
3.113754e+06 -3.263943e+06 5.090145e+06
3.117537e+06 -3.257537e+06 5.091931e+06
3.121316e+06 -3.251128e+06 5.093710e+06
3.125090e+06 -3.244714e+06 5.095483e+06
3.128861e+06 -3.238296e+06 5.097250e+06
3.132628e+06 -3.231874e+06 5.099010e+06
3.136391e+06 -3.225448e+06 5.100763e+06
3.140150e+06 -3.219018e+06 5.102511e+06
3.143905e+06 -3.212583e+06 5.104251e+06
3.147656e+06 -3.206145e+06 5.105986e+06
3.151403e+06 -3.199702e+06 5.107714e+06
3.155146e+06 -3.193256e+06 5.109435e+06
3.158885e+06 -3.186805e+06 5.111150e+06
3.162620e+06 -3.180351e+06 5.112859e+06
3.166351e+06 -3.173892e+06 5.114561e+06
3.170078e+06 -3.167429e+06 5.116257e+06
3.173801e+06 -3.160962e+06 5.117946e+06
3.177520e+06 -3.154492e+06 5.119629e+06
3.181235e+06 -3.148017e+06 5.121305e+06
3.184946e+06 -3.141538e+06 5.122975e+06
3.188653e+06 -3.135055e+06 5.124638e+06
3.192357e+06 -3.128568e+06 5.126295e+06
3.196056e+06 -3.122078e+06 5.127946e+06
3.199750e+06 -3.115583e+06 5.129590e+06
3.203441e+06 -3.109084e+06 5.131228e+06
3.207128e+06 -3.102582e+06 5.132859e+06
3.210811e+06 -3.096075e+06 5.134483e+06
3.214490e+06 -3.089565e+06 5.136101e+06
3.218165e+06 -3.083050e+06 5.137713e+06
3.221835e+06 -3.076532e+06 5.139318e+06
3.225502e+06 -3.070009e+06 5.140917e+06
3.229164e+06 -3.063483e+06 5.142509e+06
3.232823e+06 -3.056953e+06 5.144095e+06
3.236477e+06 -3.050419e+06 5.145674e+06
3.240127e+06 -3.043881e+06 5.147247e+06
3.243773e+06 -3.037340e+06 5.148813e+06
3.247415e+06 -3.030794e+06 5.150373e+06
3.251053e+06 -3.024245e+06 5.151926e+06
3.254687e+06 -3.017691e+06 5.153473e+06
3.258317e+06 -3.011134e+06 5.155013e+06
3.261942e+06 -3.004573e+06 5.156547e+06
3.265564e+06 -2.998009e+06 5.158074e+06
3.269181e+06 -2.991440e+06 5.159594e+06
3.272794e+06 -2.984868e+06 5.161109e+06
3.276403e+06 -2.978292e+06 5.162616e+06
3.280008e+06 -2.971712e+06 5.164117e+06
3.283609e+06 -2.965128e+06 5.165612e+06
3.287206e+06 -2.958540e+06 5.167100e+06
3.290798e+06 -2.951949e+06 5.168581e+06
3.294386e+06 -2.945354e+06 5.170056e+06
3.297970e+06 -2.938755e+06 5.171525e+06
3.301550e+06 -2.932153e+06 5.172987e+06
3.305126e+06 -2.925547e+06 5.174442e+06
3.308697e+06 -2.918937e+06 5.175891e+06
3.312265e+06 -2.912323e+06 5.177333e+06
3.315828e+06 -2.905706e+06 5.178769e+06
3.319387e+06 -2.899085e+06 5.180198e+06
3.322941e+06 -2.892460e+06 5.181620e+06
3.326492e+06 -2.885831e+06 5.183037e+06
3.330038e+06 -2.879199e+06 5.184446e+06
3.333580e+06 -2.872564e+06 5.185849e+06
3.337118e+06 -2.865924e+06 5.187245e+06
3.340652e+06 -2.859281e+06 5.188635e+06
3.344181e+06 -2.852634e+06 5.190018e+06
3.347706e+06 -2.845984e+06 5.191395e+06
3.351227e+06 -2.839330e+06 5.192765e+06
3.354743e+06 -2.832673e+06 5.194128e+06
3.358256e+06 -2.826011e+06 5.195485e+06
